Drought_Label,MAI,NAME_2,NDVI,NDWI,SPI,date,Rainfall_norm,LST_norm
0.0,0.1015546619425479,Nandurbar,0.0580088841948793,-0.0540475498257932,-0.5652636186382578,2021-07-01,0.12630551608274895,0.5445416571521182
0.0,0.1712167986018279,Osmanabad,0.0866880884815129,-0.0755521576411855,-0.5065132516126569,2021-07-01,0.13795891175559605,0.5289692251475082
1.3138431797561636,0.3593132408686856,Palghar,0.0553489025216515,-0.0483727141783,1.119468444116767,2021-07-01,0.4604795872244945,0.25448821139453415
0.0,0.289876738873882,Parbhani,0.1110421604795842,-0.0972584506831274,-0.2777835558215917,2021-07-01,0.18332846061342398,0.6713212316765826
2.0,0.5767103570753133,Ratnagiri,0.0440410453516623,-0.0368957208495497,3.461642362871112,2021-07-01,0.9250601641930637,0.10421798023436724
0.0,0.3027446571217632,Wardha,0.1088647663393766,-0.0922037458887392,-0.1922180459517458,2021-07-01,0.20030075871034886,0.5614286167146816
0.0,0.2292609423759727,Washim,0.1091987643030279,-0.0928804810428918,-0.4510618992465778,2021-07-01,0.14895793324996154,0.6942081374775058
0.0,0.3405646101642535,Nanded,0.0996454231793436,-0.0850296425167731,0.0192720696865978,2021-07-01,0.24225076044150387,0.580224886252527
0.0,0.0912961850896228,Nashik,0.0560049833104235,-0.0506349954949143,-0.5464663918935576,2021-07-01,0.1300340293142122,0.45426596865384816
0.6298329557258484,0.2759942290738886,Satara,0.0655625880470223,-0.0575412368099417,0.5761131341524223,2021-07-01,0.3527026534191637,0.3384097008690412
0.0821801897505143,0.1668192987726159,Pune,0.07717884047655,-0.0678707630025007,-0.2216961598060741,2021-07-01,0.1944536441845112,0.3863507931450145
1.8657315380073236,0.3220443781706652,Raigarh,0.0350862941525189,-0.0300522779507271,2.058372044992892,2021-07-01,0.6467152775462791,0.2088047625184568
0.0,0.1420460007273628,Solapur,0.0856433187057177,-0.0764579753797628,-0.5986715812268555,2021-07-01,0.11967889864393512,0.5114284900185098
0.1308253174507857,0.2094547935580537,Sangli,0.0697803225105502,-0.062085196316141,-0.1230703983033626,2021-07-01,0.21401650107400316,0.3011731294298421
0.8784831341151544,0.2992254322312356,Thane,0.0490322364935004,-0.0411990581653565,0.9600084205264784,2021-07-01,0.4288499848410843,0.2836692492589141
0.0,0.3852053785367054,Yavatmal,0.114760820880571,-0.0973594651941507,-0.0142766914725477,2021-07-01,0.23559621498222189,0.6004068858308333
0.3033630099277947,0.0995067601344065,Ahmadnagar,0.0910496953813427,-0.0830036656522652,-0.8645323814195658,2021-08-01,0.07804883107924229,0.3788164305888877
0.0458612160465885,0.174806901033526,Amravati,0.1208623038179709,-0.1064373161729736,-0.3553759934329125,2021-08-01,0.11082709504092261,0.23937002737015467
0.2008161433556676,0.1922045614403021,Bid,0.1389171831649401,-0.1248082662075625,-0.629562683355318,2021-08-01,0.09317561524196583,0.25405881845662837
0.3501984249111536,0.4115753950958115,Chandrapur,0.1662310149027673,-0.1443893257722132,0.6528708825124525,2021-08-01,0.1757356045245419,0.19002101926176662
0.0,0.0917322827694545,Dhule,0.0617563050371867,-0.0564841525804618,-0.425257945118113,2021-08-01,0.1063282630267495,0.3289849931898823
0.0,0.1545875276650946,Jalgaon,0.0979006392207019,-0.0894090552672896,-0.3065450322724654,2021-08-01,0.11397071490347398,0.2853688846224156
